SubjTrial,SubjectID,ExpNum,ItemNum,Response,TargetWord,TrialType,Syllogism,MiddleSyllogismPairing,ListNum,premise1,premise2,conclusion,digitMatch,RT,SyllogismSimple,ExpectedResponse,ResponseWasCorrect,excl.subj,excl.trial
72_27,72,M1-cross,27,0,novel,Polysemy,Datisi,4,1,All novels are flammable,Some novels are debuts,Some debuts are flammable,NA,19038,Datisi,0,1,0,0
72_28,72,M1-cross,28,1,suitcases,Valid Filler,Disamis,4,1,Some suitcases are bags,All suitcases are pieces of luggage,Some pieces of luggage are bags,NA,9607,Disamis,1,1,0,0
72_29,72,M1-cross,29,0,dinner,Polysemy,Darii,4,1,All dinners happen after four o'clock,Some lasagnas are dinners,Some lasagnas happen after four o'clock,NA,12778,Darii,0,1,0,0
72_30,72,M1-cross,30,0,rock,Homonymy,Dimatis,4,1,Some marble is rock,All rock is music,Some music is marble,NA,11411,Dimatis,0,1,0,0
72_31,72,M1-cross,31,1,mugs,Valid Filler,Dimatis,4,1,Some ceramics are mugs,All mugs are cups ,Some cups are ceramics,NA,7813,Dimatis,1,1,0,0
72_32,72,M1-cross,32,0,funerals,Invalid Filler,Dimatis*,4,1,Some family gatherings are funerals,All anonymous burials are funerals,Some anonymous burials are family gatherings,NA,20728,Dimatis,0,1,0,0
72_33,72,M1-cross,33,1,widows,Valid Filler,Disamis,4,1,Some widows are parents,All widows are women,Some women are parents,NA,10254,Disamis,1,1,0,0
72_34,72,M1-cross,34,1,spices,Invalid Filler,Disamis*,4,1,Some spices are dried roots,All mustard seeds are spices ,Some mustard seeds are dried roots,NA,8585,Disamis,0,0,0,0
72_35,72,M1-cross,35,0,Wave,Homonymy,Disamis,4,1,Some waves are gestures,All waves are liquids,Some liquids are gestures,NA,7091,Disamis,0,1,0,0
72_36,72,M1-cross,36,0,cabinet,Homonymy,Dimatis,4,1,Some shelving units are cabinets,All cabinets are political appointments,Some political appointments are shelving units,NA,10373,Dimatis,0,1,0,0
72_37,72,M1-cross,37,0,lunch,Polysemy,Disamis,4,1,Some lunches are breaks,All lunches are foods,Some foods are breaks,NA,5344,Disamis,0,1,0,0
72_38,72,M1-cross,38,1,grapes,Valid Filler,Darii,4,1,All grapes are fruits ,Some snacks are grapes,Some snacks are fruits,NA,6656,Darii,1,1,0,0
72_39,72,M1-cross,39,0,picnic,Polysemy,Dimatis,4,1,Some summertime activities are picnics,All picnics are prepared foods,Some prepared foods are summertime activities,NA,10740,Dimatis,0,1,0,0
72_40,72,M1-cross,40,1,dolls,Valid Filler,Datisi,4,1,All dolls are man made,Some dolls are toys,Some toys are man made,NA,5262,Datisi,1,1,0,0
72_41,72,M1-cross,41,0,ring,Homonymy,Datisi,4,1,All rings are sounds,Some rings are accessories,Some accessories are sounds,NA,7632,Datisi,0,1,0,0
72_42,72,M1-cross,42,0,mothers,Invalid Filler,Datisi*,4,1,All grandmas are mothers ,Some mothers are teens,Some teens are grandmas,NA,10357,Datisi,0,1,0,0
72_43,72,M1-cross,43,1,singers,Valid Filler,Datisi,4,1,All singers are performers,Some singers are men,Some men are performers,NA,4651,Datisi,1,1,0,0
72_44,72,M1-cross,44,1,stones,Invalid Filler,Dimatis*,4,1,Some paperweights are stones,All boulders are stones,Some boulders are paperweights,NA,16850,Dimatis,0,0,0,0
72_45,72,M1-cross,45,0,board,Homonymy,Disamis,4,1,Some boards are governing organizations,All boards are wooden planks,Some wooden planks are governing organizations,NA,6537,Disamis,0,1,0,0
72_46,72,M1-cross,46,1,clowns,Valid Filler,Datisi,4,1,All clowns are entertainers,Some clowns are mimes,Some mimes are entertainers,NA,5454,Datisi,1,1,0,0
72_47,72,M1-cross,47,1,colors,Invalid Filler,Darii*,4,1,Some pastels are colors,All shades of neon green are colors ,Some shades of neon green are pastels,NA,7078,Darii,0,0,0,0
72_48,72,M1-cross,48,1,peppers,Invalid Filler,Disamis*,4,1,Some peppers are yellow vegetables ,All jalapenos are peppers,Some jalapenos are yellow vegetables,NA,6639,Disamis,0,0,0,0
72_49,72,M1-cross,49,1,swords,Valid Filler,Darii,4,1,All swords are weapons,Some sharp objects are swords,Some sharp objects are weapons,NA,7202,Darii,1,1,0,0
72_50,72,M1-cross,50,0,injuries,Invalid Filler,Disamis*,4,1,Some injuries are sunburns,All broken bones are injuries,Some broken bones are sunburns,NA,6527,Disamis,0,1,0,0
72_51,72,M1-cross,51,1,ponies,Valid Filler,Dimatis,4,1,Some thoroughbreds are ponies,All ponies are neighing animals,Some neighing animals are thoroughbreds,NA,9107,Dimatis,1,1,0,0
72_52,72,M1-cross,52,0,letter,Polysemy,Dimatis,4,1,Some papers are letters,All letters are communications,Some communications are papers,NA,17617,Dimatis,0,1,0,0
72_53,72,M1-cross,53,1,book,Polysemy,Disamis,4,1,Some books are doorstops,All books are pieces of intellectual property,Some pieces of intellectual property are doorstops,NA,17332,Disamis,0,0,0,0
72_54,72,M1-cross,54,0,thieves,Invalid Filler,Disamis*,4,1,Some thieves are children,All mob bosses are thieves,Some mob bosses are children,NA,12574,Disamis,0,1,0,0
72_55,72,M1-cross,55,1,shapes,Invalid Filler,Darii*,4,1,All cylinders are shapes,Some road signs are shapes,Some road signs are cylinders,NA,5478,Darii,0,0,0,0
72_56,72,M1-cross,56,0,ruler,Homonymy,Darii,4,1,All rulers are standard lengths,Some queens are rulers,Some queens are standard lengths,NA,6358,Darii,0,1,0,0
73_1,73,M1-cross,1,1,board,Homonymy,Darii,3,1,All boards are wooden planks,Some governing organizations are boards,Some governing organizations are wooden planks,NA,9934,Darii,0,0,1,1
73_2,73,M1-cross,2,1,swords,Valid Filler,Datisi,3,1,All swords are weapons,Some swords are museum pieces,Some museum pieces are weapons,NA,8255,Datisi,1,1,1,1
73_3,73,M1-cross,3,1,Wave,Homonymy,Darii,3,1,All waves are water,Some gestures are waves,Some gestures are water,NA,5846,Darii,0,0,1,1
73_4,73,M1-cross,4,1,colors,Invalid Filler,Datisi*,3,1,All shades of neon green are colors ,Some colors are pastels,Some pastels are shades of neon green ,NA,7624,Datisi,0,0,1,1
73_5,73,M1-cross,5,1,shapes,Invalid Filler,Datisi*,3,1,All road signs are shapes,Some shapes are cylinders,Some cylinders are road signs,NA,6109,Datisi,0,0,1,1
73_6,73,M1-cross,6,1,dolls,Valid Filler,Dimatis,3,1,Some toys are dolls ,All dolls are man made objects,Some man made objects are toys,NA,8638,Dimatis,1,1,1,1
73_7,73,M1-cross,7,1,steaks,Invalid Filler,Datisi*,3,1,All rotten ribeyes are steaks,Some steaks are delicious meals,Some delicious meals are rotten ribeyes,NA,8993,Datisi,0,0,1,1
73_8,73,M1-cross,8,0,company,Polysemy,Darii,3,1,All companies are buildings,Some tech giants are companies,Some tech giants are buildings,NA,9997,Darii,0,1,1,1
73_9,73,M1-cross,9,1,thieves,Invalid Filler,Darii*,3,1,All mob bosses are thieves,Some children are thieves,Some children are mob bosses,NA,5667,Darii,0,0,1,1
73_10,73,M1-cross,10,1,dinner,Polysemy,Datisi,3,1,All dinners happen after four o'clock,Some dinners are meatloafs,Some meatloafs happen after four o'clock,NA,7316,Datisi,0,0,1,1
73_11,73,M1-cross,11,1,cabinet,Homonymy,Disamis,3,1,Some cabinets are antique furniture,All cabinets are political appointments,Some political appointments are antique furniture,NA,6062,Disamis,0,0,1,1
73_12,73,M1-cross,12,1,mugs,Valid Filler,Disamis,3,1,Some mugs are ceramics,All mugs are cups ,Some cups are ceramics,NA,5659,Disamis,1,1,1,1
73_13,73,M1-cross,13,1,suit,Homonymy,Datisi,3,1,All suits are dress attire,Some suits are court proceedings,Some court proceedings are dress attire,NA,5250,Datisi,0,0,1,1
73_14,73,M1-cross,14,1,city,Polysemy,Disamis,3,1,Some cities are corrupt,All cities are groups of buildings,Some groups of buildings are corrupt,NA,5825,Disamis,0,0,1,1
73_15,73,M1-cross,15,1,mothers,Invalid Filler,Dimatis*,3,1,Some teens are mothers,All grandmas are mothers ,Some grandmas are teens,NA,7578,Dimatis,0,0,1,1
73_16,73,M1-cross,16,1,school,Polysemy,Datisi,3,1,All schools have hallways,Some schools are employers,Some employers have hallways,NA,6661,Datisi,0,0,1,1
73_17,73,M1-cross,17,1,widows,Valid Filler,Darii,3,1,All widows are women,Some parents are widows ,Some parents are women,NA,7798,Darii,1,1,1,1
73_18,73,M1-cross,18,1,change,Homonymy,Dimatis,3,1,Some transformation is change,All change is money,Some money is transformation,NA,5393,Dimatis,0,0,1,1
73_19,73,M1-cross,19,1,clowns,Valid Filler,Dimatis,3,1,Some jugglers are clowns ,All clowns are performers,Some performers are jugglers,NA,5675,Dimatis,1,1,1,1
73_20,73,M1-cross,20,1,book,Polysemy,Darii,3,1,All books are bound,Some exposés are books,Some exposés are bound,NA,5508,Darii,0,0,1,1
73_21,73,M1-cross,21,1,spices,Invalid Filler,Darii*,3,1,All mustard seeds are spices,Some dried roots are spices ,Some dried roots are mustard seeds,NA,5906,Darii,0,0,1,1
73_22,73,M1-cross,22,0,poets,Valid Filler,Disamis,3,1,Some poets are teachers,All poets are writers ,Some writers are teachers,NA,6704,Disamis,1,0,1,1
73_23,73,M1-cross,23,0,college,Polysemy,Dimatis,3,1,Some funding sources are colleges,All colleges are places filled with desks,Some places filled with desks are funding sources,NA,7603,Dimatis,0,1,1,1
73_24,73,M1-cross,24,1,suitcases,Valid Filler,Darii,3,1,All suitcases are luggage,Some bags are suitcases,Some bags are luggage,NA,5162,Darii,1,1,1,1
73_25,73,M1-cross,25,0,match,Homonymy,Datisi,3,1,All matches are combustible,Some matches are pay-per-view broadcasts,Some pay-per-view broadcasts are combustible,NA,7141,Datisi,0,1,1,1
73_26,73,M1-cross,26,1,antiques,Invalid Filler,Dimatis*,3,1,Some pieces of jewelry are antiques,All medieval manuscripts are antiques  ,Some medieval manuscripts are pieces of jewelry,NA,6591,Dimatis,0,0,1,1
73_27,73,M1-cross,27,1,magazines,Polysemy,Datisi,3,1,All magazines are recyclable,Some magazines are media corporations ,Some media corporations are recyclable,NA,5069,Datisi,0,0,1,1
73_28,73,M1-cross,28,1,statues,Valid Filler,Disamis,3,1,Some statues are bronzes,All statues are sculptures,Some sculptures are bronzes,NA,5343,Disamis,1,1,1,1
73_29,73,M1-cross,29,0,lunch,Polysemy,Darii,3,1,All lunches are breaks,Some sandwiches are lunches,Some sandwiches are breaks ,NA,4995,Darii,0,1,1,1
73_30,73,M1-cross,30,1,bat,Homonymy,Dimatis,3,1,Some sporting goods are bats,All bats are animals,Some animals are sporting goods,NA,5370,Dimatis,0,0,1,1
73_31,73,M1-cross,31,1,doughnuts,Valid Filler,Dimatis,3,1,Some pastries are doughnuts ,All doughnuts are sugary foods,Some sugary foods are pastries,NA,5484,Dimatis,1,1,1,1
73_32,73,M1-cross,32,0,dresses,Invalid Filler,Dimatis*,3,1,Some cocktail outfits are dresses,All ball gowns are dresses ,Some ball gowns are cocktail outfits,NA,6806,Dimatis,0,1,1,1
73_33,73,M1-cross,33,1,ponies,Valid Filler,Disamis,3,1,Some ponies are thoroughbreds,All ponies are neighing animals,Some neighing animals are thoroughbreds,NA,6039,Disamis,1,1,1,1
73_34,73,M1-cross,34,1,funerals,Invalid Filler,Disamis*,3,1,Some funerals are family gatherings,All anonymous burials are funerals,Some anonymous burials are family gatherings,NA,9432,Disamis,0,0,1,1
73_35,73,M1-cross,35,1,star,Homonymy,Disamis,3,1,Some stars are red dwarfs,All stars are famous people,Some famous people are red dwarfs,NA,7046,Disamis,0,0,1,1
73_36,73,M1-cross,36,1,ring,Homonymy,Dimatis,3,1,Some accessories are rings,All rings are sounds,Some sounds are accessories,NA,8455,Dimatis,0,0,1,1
73_37,73,M1-cross,37,0,picnic,Polysemy,Disamis,3,1,Some picnics are romantic,All picnics are prepared foods,Some prepared foods are romantic,NA,6063,Disamis,0,1,1,1
73_38,73,M1-cross,38,1,liars,Valid Filler,Darii,3,1,All liars are humans,Some criminals are liars ,Some criminals are humans,NA,5160,Darii,1,1,1,1
73_39,73,M1-cross,39,0,breakfast,Polysemy,Dimatis,3,1,Some meetings are breakfasts,All breakfasts are nutrients,Some nutrients are meetings,NA,5366,Dimatis,0,1,1,1
73_40,73,M1-cross,40,1,grapes,Valid Filler,Datisi,3,1,All grapes are fruits,Some grapes are snacks,Some snacks are fruits ,NA,4138,Datisi,1,1,1,1
73_41,73,M1-cross,41,1,ruler,Homonymy,Datisi,3,1,All rulers are standard lengths,Some rulers are queens,Some queens are standard lengths,NA,7230,Datisi,0,0,1,1
73_42,73,M1-cross,42,1,toilets,Invalid Filler,Datisi*,3,1,All outhouses are toilets,Some toilets are urinals ,Some urinals are outhouses,NA,84506,Datisi,0,0,1,1
73_43,73,M1-cross,43,1,burgers,Valid Filler,Datisi,3,1,All burgers have protein,Some burgers are drive-thru orders,Some drive-thru orders have protein,NA,4690,Datisi,1,1,1,1
73_44,73,M1-cross,44,1,dances,Invalid Filler,Dimatis*,3,1,Some mating rituals are dances,All ballets are dances ,Some ballets are mating rituals ,NA,6054,Dimatis,0,0,1,1
73_45,73,M1-cross,45,1,rock,Homonymy,Disamis,3,1,Some rock is marble,All rock is music,Some music is marble,NA,5392,Disamis,0,0,1,1
73_46,73,M1-cross,46,1,rifles,Valid Filler,Datisi,3,1,All rifles are guns,Some rifles are safety hazards,Some safety hazards are guns,NA,4895,Datisi,1,1,1,1
73_47,73,M1-cross,47,0,injuries,Invalid Filler,Darii*,3,1,All broken bones are injuries,Some sunburns are injuries,Some sunburns are broken bones,NA,4855,Darii,0,1,1,1
73_48,73,M1-cross,48,1,stones,Invalid Filler,Disamis*,3,1,Some stones are pebbles,All boulders are stones,Some boulders are pebbles,NA,4922,Disamis,0,0,1,1
73_49,73,M1-cross,49,1,trucks,Valid Filler,Darii,3,1,All trucks are vehicles,Some cars are trucks ,Some cars are vehicles,NA,22022,Darii,1,1,1,1
73_50,73,M1-cross,50,0,actors,Invalid Filler,Disamis*,3,1,Some actors are women,All male leads are actors,Some male leads are women,NA,7310,Disamis,0,1,1,1
73_51,73,M1-cross,51,1,singers,Valid Filler,Dimatis,3,1,Some YouTubers are singers,All singers are musicians,Some musicians are YouTubers,NA,5094,Dimatis,1,1,1,1
73_52,73,M1-cross,52,1,novel,Polysemy,Dimatis,3,1,Some flammable objects are novels,All novels are fictions,Some fictions are flammable objects,NA,6644,Dimatis,0,0,1,1
73_53,73,M1-cross,53,1,letter,Polysemy,Disamis,3,1,Some letters are crumpled,All letters are communications,Some communications are crumpled,NA,5010,Disamis,0,0,1,1
73_54,73,M1-cross,54,1,sausages,Invalid Filler,Disamis*,3,1,Some sausages are chili dogs,All pepperonis are sausages,Some pepperonis are chili dogs,NA,7279,Disamis,0,0,1,1
73_55,73,M1-cross,55,1,peppers,Invalid Filler,Darii*,3,1,All jalapenos are peppers ,Some yellow vegetables are peppers,Some yellow vegetables are jalapenos,NA,10155,Darii,0,0,1,1
73_56,73,M1-cross,56,0,ball,Homonymy,Darii,3,1,All balls are toys,Some birthday parties are balls,Some senior proms are toys,NA,6907,Darii,0,1,1,1
74_1,74,M1-cross,1,0,novel,Polysemy,Disamis,2,2,Some novels weigh over a pound,All novels are stories,Some stories weigh over a pound,NA,7223,Disamis,0,1,0,0
74_2,74,M1-cross,2,0,thieves,Invalid Filler,Datisi*,2,2,All mob bosses are thieves,Some thieves are children,Some children are mob bosses,NA,7840,Datisi,0,1,0,0
74_3,74,M1-cross,3,1,steaks,Invalid Filler,Dimatis*,2,2,Some delicious entrées are steaks,All rotten ribeyes are steaks,Some rotten ribeyes are delicious entrées,NA,7781,Dimatis,0,0,0,0
74_4,74,M1-cross,4,0,dances,Invalid Filler,Disamis*,2,2,Some dances are mating rituals ,All ballets are dances,Some ballets are mating rituals ,NA,7906,Disamis,0,1,0,0
74_5,74,M1-cross,5,0,ring,Homonymy,Disamis,2,2,Some rings are made of gold,All rings are sounds,Some sounds are made of gold,NA,7855,Disamis,0,1,0,0
74_6,74,M1-cross,6,0,mothers,Invalid Filler,Disamis*,2,2,Some mothers are teens,All grandmas are mothers,Some grandmas are teens,NA,9148,Disamis,0,1,0,0
74_7,74,M1-cross,7,1,suitcases,Valid Filler,Datisi,2,2,All suitcases are pieces of luggage,Some suitcases are bags,Some bags are pieces of luggage,NA,6964,Datisi,1,1,0,0
74_8,74,M1-cross,8,0,shapes,Invalid Filler,Dimatis*,2,2,Some road signs are shapes,All cylinders are shapes,Some cylinders are road signs,NA,8881,Dimatis,0,1,0,0
74_9,74,M1-cross,9,1,picnic,Polysemy,Darii,2,2,All picnics happen in nature,Some salads are picnics,Some salads happen in nature,NA,7198,Darii,0,0,0,0
74_10,74,M1-cross,10,0,lunch,Polysemy,Datisi,2,2,All lunches are breaks,Some lunches are soups,Some soups are breaks,NA,5847,Datisi,0,1,0,0
74_11,74,M1-cross,11,0,bat,Homonymy,Disamis,2,2,Some bats are made for softball,All bats are animals,Some animals are made for softball,NA,7149,Disamis,0,1,0,0
74_12,74,M1-cross,12,0,ruler,Homonymy,Dimatis,2,2,Some queens are rulers,All rulers are standard lengths,Some standard lengths are queens,NA,7248,Dimatis,0,1,0,0
74_13,74,M1-cross,13,1,city,Polysemy,Darii,2,2,All cities are bureaucracies,Some graffitied places are cities,Some graffitied places are bureaucracies,NA,6682,Darii,0,0,0,0
74_14,74,M1-cross,14,0,breakfast,Polysemy,Disamis,2,2,Some breakfasts are under an hour,All breakfasts are nutrients,Some nutrients are under an hour,NA,6681,Disamis,0,1,0,0
74_15,74,M1-cross,15,1,grapes,Valid Filler,Dimatis,2,2,Some snacks are grapes,All grapes are fruits ,Some fruits are snacks,NA,6498,Dimatis,1,1,0,0
74_16,74,M1-cross,16,1,liars,Valid Filler,Datisi,2,2,All liars are humans,Some liars are criminals,Some criminals are humans,NA,7514,Datisi,1,1,0,0
74_17,74,M1-cross,17,0,board,Homonymy,Datisi,2,2,All boards are wooden planks,Some boards are governing organizations,Some governing organizations are wooden planks,NA,8148,Datisi,0,1,0,0
74_18,74,M1-cross,18,0,cabinet,Homonymy,Darii,2,2,All cabinets are political appointments,Some shelving units are cabinets,Some shelving units are political appointments,NA,7316,Darii,0,1,0,0
74_19,74,M1-cross,19,0,change,Homonymy,Disamis,2,2,Some change is transformation,All change is money,Some money is transformation,NA,5748,Disamis,0,1,0,0
74_20,74,M1-cross,20,1,doughnuts,Valid Filler,Disamis,2,2,Some doughnuts are glazed,All doughnuts are sugary foods,Some sugary foods are glazed,NA,5897,Disamis,1,1,0,0
74_21,74,M1-cross,21,0,toilets,Invalid Filler,Dimatis*,2,2,Some seats are toilets ,All urinals are toilets,Some urinals are seats,NA,5732,Dimatis,0,1,0,0
74_22,74,M1-cross,22,0,dinner,Polysemy,Dimatis,2,2,Some black tie events are dinners,All dinners are foods,Some foods are black tie events,NA,6298,Dimatis,0,1,0,0
74_23,74,M1-cross,23,1,trucks,Valid Filler,Datisi,2,2,All trucks are vehicles,Some trucks are big rigs,Some big rigs are vehicles,NA,6382,Datisi,1,1,0,0
74_24,74,M1-cross,24,1,clowns,Valid Filler,Disamis,2,2,Some clowns are mimes,All clowns are entertainers,Some entertainers are mimes,NA,7432,Disamis,1,1,0,0
74_25,74,M1-cross,25,0,sausages,Invalid Filler,Darii*,2,2,All chili dogs are sausages,Some pizza toppings are sausages,Some pizza toppings are chili dogs,NA,5848,Darii,0,1,0,0
74_26,74,M1-cross,26,1,college,Polysemy,Disamis,2,2,Some colleges have chancellors,All colleges are groups of buildings,Some groups of buildings have chancellors,NA,6331,Disamis,0,0,0,0
74_27,74,M1-cross,27,0,magazines,Polysemy,Dimatis,2,2,Some recyclables are magazines,All magazines are subscriptions,Some subscriptions are recyclables,NA,6282,Dimatis,0,1,0,0
74_28,74,M1-cross,28,1,dolls,Valid Filler,Disamis,2,2,Some dolls are toys,All dolls are man made objects,Some man made objects are toys,NA,8582,Disamis,1,1,0,0
74_29,74,M1-cross,29,0,wave,Homonymy,Datisi,2,2,All waves are water,Some waves are gestures,Some gestures are water,NA,6764,Datisi,0,1,0,0
74_30,74,M1-cross,30,0,injuries,Invalid Filler,Datisi*,2,2,All broken bones are injuries,Some injuries are sunburns,Some sunburns are broken bones,NA,5797,Datisi,0,1,0,0
74_31,74,M1-cross,31,1,burgers,Valid Filler,Dimatis,2,2,Some entrées are burgers,All burgers are sandwiches,Some sandwiches are entrées,NA,6182,Dimatis,1,1,0,0
74_32,74,M1-cross,32,0,colors,Invalid Filler,Dimatis*,2,2,Some pastels are colors,All shade of neon green are colors ,Some shades of neon green are pastels,NA,7698,Dimatis,0,1,0,0
74_33,74,M1-cross,33,1,poets,Valid Filler,Darii,2,2,All poets are writers ,Some teachers are poets,Some teachers are writers,NA,6816,Darii,1,1,0,0
74_34,74,M1-cross,34,0,stones,Invalid Filler,Darii*,2,2,All boulders are stones,Some paperweights are stones,Some paperweights are boulders,NA,6097,Darii,0,1,0,0
74_35,74,M1-cross,35,1,ponies,Valid Filler,Darii,2,2,All ponies neigh,Some thoroughbreds are ponies,Some thoroughbreds neigh,NA,6165,Darii,1,1,0,0
74_36,74,M1-cross,36,1,singers,Valid Filler,Disamis,2,2,Some singers are guitarists,All singers are vocalists,Some vocalists are guitarists,NA,6798,Disamis,1,1,0,0
74_37,74,M1-cross,37,0,match,Homonymy,Dimatis,2,2,Some pay-per-view broadcasts are matches,All matches are fire starters,Some fire starters are pay-per-view broadcasts,NA,6331,Dimatis,0,1,0,0
74_38,74,M1-cross,38,0,funerals,Invalid Filler,Darii*,2,2,All anonymous burials are funerals,Some family gatherings are funerals,Some family gatherings are anonymous burials,NA,8815,Darii,0,1,0,0
74_39,74,M1-cross,39,1,mugs,Valid Filler,Darii,2,2,All mugs are cups ,Some ceramics are mugs,Some ceramics are cups ,NA,5448,Darii,1,1,0,0
74_40,74,M1-cross,40,1,swords,Valid Filler,Dimatis,2,2,Some sharp things are swords,All swords are weapons,Some weapons are sharp things,NA,6432,Dimatis,1,1,0,0
74_41,74,M1-cross,41,1,letter,Polysemy,Darii,2,2,All letters have stamps,Some rejections are letters,Some rejections have stamps,NA,8898,Darii,0,0,0,0
74_42,74,M1-cross,42,1,statues,Valid Filler,Darii,2,2,All statues are sculptures,Some artworks are statues,Some artworks are sculptures,NA,5883,Darii,1,1,0,0
74_43,74,M1-cross,43,0,suit,Homonymy,Dimatis,2,2,Some court proceedings are suits,All suits are formal outfits,Some formal outfits are court proceedings,NA,8530,Dimatis,0,1,0,0
74_44,74,M1-cross,44,0,ball,Homonymy,Datisi,2,2,All balls are toys,Some balls are senior proms,Some senior proms are toys,NA,6016,Datisi,0,1,0,0
74_45,74,M1-cross,45,0,actors,Invalid Filler,Darii*,2,2,All male leads are actors,Some women are actors,Some women are male leads,NA,6216,Darii,0,1,0,0
74_46,74,M1-cross,46,1,book,Polysemy,Datisi,2,2,All books are printed,Some books are romances,Some romances are printed,NA,6231,Datisi,0,0,0,0
74_47,74,M1-cross,47,1,widows,Valid Filler,Datisi,2,2,All widows are women,Some widows are parents,Some parents are women,NA,6699,Datisi,1,1,0,0
74_48,74,M1-cross,48,1,school,Polysemy,Dimatis,2,2,Some rectangular buildings are schools,All schools are employers,Some employers are rectangular buildings,NA,7081,Dimatis,0,0,0,0
74_49,74,M1-cross,49,0,rock,Homonymy,Darii,2,2,All rock has guitars,Some marble is rock,Some marble has guitars,NA,5732,Darii,0,1,0,0
74_50,74,M1-cross,50,0,spices,Invalid Filler,Datisi*,2,2,All mustard seeds are spices ,Some spices are dried roots ,Some dried roots are mustard seeds,NA,6715,Datisi,0,1,0,0
74_51,74,M1-cross,51,1,peppers,Invalid Filler,Datisi*,2,2,All jalapenos are peppers,Some peppers are yellow vegetables ,Some yellow vegetables are jalapenos,NA,6915,Datisi,0,0,0,0
74_52,74,M1-cross,52,1,rifles,Valid Filler,Dimatis,2,2,Some safety hazards are rifles,All rifles are guns,Some guns are safety hazards,NA,9020,Dimatis,1,1,0,0
74_53,74,M1-cross,53,0,star,Homonymy,Darii,2,2,All stars have autographs,Some red dwarfs are stars,Some red dwarfs have autographs,NA,6125,Darii,0,1,0,0
74_54,74,M1-cross,54,0,dresses,Invalid Filler,Disamis*,2,2,Some dresses are cocktail outfits,All ball gowns are dresses ,Some ball gowns are cocktail outfits,NA,8184,Disamis,0,1,0,0
74_55,74,M1-cross,55,0,antiques,Invalid Filler,Disamis*,2,2,Some antiques are pieces of jewelry,All medieval manuscripts are antiques ,Some medieval manuscripts are pieces of jewelry,NA,6881,Disamis,0,1,0,0
74_56,74,M1-cross,56,1,company,Polysemy,Datisi,2,2,All companies are buildings,Some companies are hierarchies,Some hierarchies are buildings,NA,8481,Datisi,0,0,0,0
75_1,75,M1-cross,1,1,suit,Homonymy,Darii,4,1,All suits are dress attire,Some court proceedings are suits,Some court proceedings are dress attire,NA,14782,Darii,0,0,0,0
75_2,75,M1-cross,2,1,doughnuts,Valid Filler,Datisi,4,1,All doughnuts are sugary ,Some doughnuts are treats,Some treats are sugary,NA,16109,Datisi,1,1,0,0
75_3,75,M1-cross,3,1,match,Homonymy,Darii,4,1,All matches are combustible,Some pay-per-view broadcasts are matches,Some pay-per-view broadcasts are combustible,NA,22979,Darii,0,0,0,0
75_4,75,M1-cross,4,0,antiques,Invalid Filler,Datisi*,4,1,All medieval manuscripts are antiques ,Some antiques are pieces of jewelry,Some pieces of jewelry are medieval manuscripts,NA,28548,Datisi,0,1,0,0
75_5,75,M1-cross,5,0,dances,Invalid Filler,Datisi*,4,1,All ballets are dances ,Some dances are mating rituals,Some mating rituals are ballets ,NA,11215,Datisi,0,1,0,0
75_6,75,M1-cross,6,1,poets,Valid Filler,Dimatis,4,1,Some teachers are poets,All poets are writers ,Some writers are teachers,NA,23974,Dimatis,1,1,0,0
75_7,75,M1-cross,7,0,dresses,Invalid Filler,Datisi*,4,1,All ball gowns are dresses ,Some dresses are cocktail outfits,Some cocktail outfits are ball gowns,NA,16248,Datisi,0,1,0,0
75_8,75,M1-cross,8,1,school,Polysemy,Darii,4,1,All schools have classrooms,Some employers are schools,Some employers have classrooms,NA,16453,Darii,0,0,0,0
75_9,75,M1-cross,9,0,toilets,Invalid Filler,Darii*,4,1,All urinals are toilets,Some seats are toilets,Some seats are urinals,NA,12098,Darii,0,1,0,0
75_10,75,M1-cross,10,1,breakfast,Polysemy,Datisi,4,1,All breakfasts are under three hours,Some breakfasts are smoothies,Some smoothies are under three hours,NA,15144,Datisi,0,0,0,0
75_11,75,M1-cross,11,1,ball,Homonymy,Disamis,4,1,Some balls are senior proms,All balls are toys,Some toys are senior proms,NA,40639,Disamis,0,0,0,0
75_12,75,M1-cross,12,1,trucks,Valid Filler,Disamis,4,1,Some trucks are big rigs,All trucks are vehicles,Some vehicles are big rigs,NA,11849,Disamis,1,1,0,0
75_13,75,M1-cross,13,1,bat,Homonymy,Datisi,4,1,All bats are animals,Some bats are sporting goods,Some sporting goods are animals,NA,23615,Datisi,0,0,0,0
75_14,75,M1-cross,14,1,company,Polysemy,Disamis,4,1,Some companies are in city centers,All companies are hierarchies,Some hierarchies are in city centers,NA,8022,Disamis,0,0,0,0
75_15,75,M1-cross,15,0,sausages,Invalid Filler,Dimatis*,4,1,Some pizza toppings are sausages,All chili dogs are sausages,Some chili dogs are pizza toppings,NA,12924,Dimatis,0,1,0,0
75_16,75,M1-cross,16,1,college,Polysemy,Datisi,4,1,All colleges grant degrees,Some colleges are historic buildings,Some historic buildings grant degrees,NA,15041,Datisi,0,0,0,0
75_17,75,M1-cross,17,1,burgers,Valid Filler,Darii,4,1,All burgers have protein,Some entrées are burgers,Some entrées have protein,NA,7990,Darii,1,1,0,0
75_18,75,M1-cross,18,1,star,Homonymy,Dimatis,4,1,Some celestial objects are stars,All stars are famous people,Some famous people are celestial objects,NA,26931,Dimatis,0,0,0,0
